n_paulis,duration,best_loss,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100,p101,p102,p103,p104,p105,p106,p107,p108,p109,p110,p111,p112,p113,p114,p115,p116,p117,p118,p119,p120,p121,p122,p123,p124,p125,p126,p127,p128,p129,p130,p131,p132,p133,p134,p135,p136,p137,p138,p139,p140,p141,p142,p143,p144,p145,p146,p147,p148,p149,p150,p151,p152,p153,p154,p155,p156,p157,p158,p159,p160,p161,p162,p163,p164,p165,p166,p167,p168,p169,p170,p171,p172,p173,p174,p175,p176,p177,p178,p179,p180,p181,p182,p183,p184,p185,p186,p187,p188,p189,p190,p191,p192,p193,p194,p195,p196,p197,p198,p199,p200,p201,p202,p203,p204,p205,p206,p207,p208,p209,p210,p211,p212,p213,p214,p215,p216,p217,p218,p219,p220,p221,p222,p223,p224
3,454.2256693840027,-17.254806701153875,3.773780836289042,1.7979947149084268,0.8912134623361402,0.8988295917669236,3.820343510948707,1.9656658264424354,1.5776023006120716,3.3083422358415113,2.8802221225154656,2.8492170172108087,0.050010257806776204,5.907122804190695,5.997015486309294,3.705928497485433,4.991425541201957,2.286415393073739,0.30449219682708156,1.0453944508854858,4.193903122371229,2.3597416771128237,0.3887739953531083,0.20731440519126496,0.22501051800170582,5.7576928791084265,1.829819945345826,2.844260835288823,3.0613108705589878,2.9474964996749993,0.9884196336969692,3.6488205819892836,3.279129419301806,4.777549559991984,3.132743422404041,2.040449120292593,4.452280924106491,4.577743976515163,2.0094050935808094,1.4663179930129897,2.931090512424796,3.4584221801525588,5.748736476929941,5.775862492908637,0.3114885564201136,2.4627208451734437,3.768821294088916,4.736365104146946,4.210027036475497,0.32094265837715014,2.7232477455618067,4.212106670585262,3.8614420225179633,2.3870646180680284,3.1305031924990154,5.007499232351389,0.35925341455552195,0.46719729683680966,2.9247994007540883,2.375664715176226,5.253131816495473,5.112069743011537,2.3637699460372814,3.3612947578418177,4.4908367111045955,3.2355959126056852,4.854212684509865,3.0740962535411676,5.708136988310067,3.1241164272689206,0.23625653317416606,4.9432286569602075,5.124924802162174,1.625996007572718,4.444165438903647,1.3883994692901547,4.194001301919919,5.544739869230514,6.20259846643694,2.589148506809258,2.1463663099048436,3.550611804014568,3.215445656818857,3.9167291765715864,5.033135449104642,4.826801581600085,0.13259596722669365,1.7538659478679095,2.0100954115422973,6.120716338746363,1.1584301673105843,0.16916167154934802,5.281605749356428,1.6535641465116788,4.7972114673721045,1.437876928952303,3.778550351471316,6.064001506705158,5.288363511601809,5.875066574489356,1.185642808523704,3.546946461348361,3.124584535129825,1.1549382963793218,0.016601986337432324,3.103113928174443,5.80656236383893,1.0074511396137857,2.852302810350866,0.6347168036026918,0.40746605675189523,3.3936858900140146,4.6520525290322325,4.997566062812353,3.9344550486044736,4.431436109716159,1.2250260076281378,5.313757633282296,3.9168622947020246,5.966553049840116,1.3527490350822544,4.767447571825354,2.6919196020774434,1.9052689334060278,4.657916224048055,4.903469945060206,5.5534423919162315,6.20891092574152,0.18205886457901074,0.6094729461908858,3.1084793378607163,4.7709978697058455,4.865290290718932,4.4105194330200765,4.826918813496406,4.022271514088137,0.15072668199501446,3.63377693183277,2.787460662442873,3.2547792514801546,2.6375563163990763,3.476534172212436,4.654829794937927,2.334970800614583,4.689585688275339,5.072202864187366,1.9699072401364288,4.161457082477503,2.2142100451475484,3.83294949426211,5.850113075636818,3.6768767143417738,3.1887576599540273,1.459331388452235,5.663520859681538,0.6809656147165917,1.1181044684572572,1.2037081794680615,0.52741970513504,5.758295323485668,4.970095322689611,3.458175997676379,5.834491771061035,1.780528820075637,3.5841257127794033,3.439984263347938,4.694975414542222,1.6955346761938952,5.276418675733133,6.115198832242808,2.911800662910183,2.199233455033401,2.0385485214966867,3.353335004601053,4.6731981688482565,4.656409776205509,3.1048278387920627,3.0673372790479325,2.2163414134107877,4.745818838332052,4.2192681476810785,0.520349979025267,2.9314823101098204,4.252045741370497,3.313684064046034,0.8431510060380026,5.258408227212237,1.146948978841439,0.8229440305159447,1.7651676188580485,1.2914434525172747,0.3456922409934931,2.7544159939311967,3.230750242613698,1.520530194809898,4.650761556609179,0.17536077769336772,0.6440004294134329,5.04885441753749,2.1615411995749785,0.6209314598302237,5.213877025915252,0.22825255323332028,3.278913479114326,5.862700469707437,3.9597061153383706,0.856913523089695,2.65762134468228,4.417746816639308,6.187552295257757,0.6060868283532044,5.901052621291144,1.443437938159726,3.828026789109034,4.44334534490525,2.66154473164156,3.7855826226214635,1.9074937598149782,0.14783875941509086,2.1176697296130054,3.4791879617303345,5.194908872413672,6.086771064003442,4.237145632533013,0.2814589995811659,4.04164636120666,4.248038066226881
4,619.9804077148438,-37.64751622108266,1.6910744191602705,1.1113406030593926,2.549619223157017,4.306922757876536,2.5044627576214946,2.0752851902516865,1.300308973064014,5.528474112453516,3.7705211272009276,4.205186657550047,5.139983816624099,4.133987034199724,0.2533067973036073,0.1261394134877405,2.2579946649581166,1.2457277705350553,5.602392182393458,2.2640754166196757,5.586153332610004,4.214831682911567,1.1942384960679753,4.098857968273572,5.552308470345161,4.827970453082,4.469056205841376,2.577900299146626,0.8439001534860945,2.063282393595847,0.7711105524926137,5.260205350106011,0.19868285700553653,3.3786974927406797,3.933205255396919,5.356461892765006,0.7359974318226853,1.922588943290013,2.5358367330522134,1.1680162834732983,0.924243721078894,2.7560292823308523,1.208216512254786,2.774391603179502,5.816952282893687,4.070807907603487,3.072676449768787,3.335704914463132,2.864021767998676,3.105805563556551,2.249818086489735,3.0677040281479373,2.344594762252836,3.9505252060045395,1.0838655133042832,5.034437653478005,0.7114340372930188,5.3925928896978546,3.1060163071989657,0.18808425309023136,2.3352076250336307,6.108372010834167,1.6294353280563119,2.2164624460670694,2.085398669148955,6.176542077213912,1.2366764906472063,1.3314671185354112,5.806218695043833,5.119810145562294,1.1838614568805905,2.258890210311935,0.22153060621353882,2.2560846121408544,6.164347507202858,5.294348641636566,2.416813749353001,2.847845209175845,5.751432905973095,3.280725814946566,1.6674840477625223,2.946252683224735,4.45455999534689,2.8317425024967733,2.413761524718777,4.335764492284333,4.656498842402249,0.18929604973055425,4.0809535496428975,0.0823287264584653,4.456182298756442,5.196953456083749,4.361500511129829,1.5011965503025932,0.5917269340629534,4.5763411196217465,3.511307612785504,3.326030428958464,3.5482609341672733,0.1667517848141266,3.5099780578528903,1.2885890899143029,0.6551044193671404,0.3021880664352818,3.924090451940662,3.5420513823551674,3.1851881054336832,0.39392310245432494,1.6900215032306056,6.002793551503405,2.4778328809793053,1.9001191658671275,1.7511094618302572,5.0736021171553345,1.5602431017156537,3.8839795149858687,2.333846927865027,6.247442551245267,5.328331073700275,1.1493987794566456,5.528483663358268,5.664323062965036,1.0092862395720354,3.400809555880419,1.2326744776646965,2.5220663598077806,4.153986353801839,3.602834166397397,3.82566799939333,4.511333664000804,5.778219554855895,1.4084696901802416,2.1425850154563966,3.7841207271115063,4.4537672387743985,3.0014345780192873,4.992444551962428,1.050095416564483,1.544878045860489,3.998678182403111,3.2218604349503384,3.0097847639623634,3.436891199329749,2.82189426941233,1.7055226948367177,3.849462265797867,5.581942420264545,0.09063733194756088,3.98089875411354,1.9667729118482027,2.5702913098681752,2.390412956250132,3.9405591505669015,1.4194052072681436,5.943701113034777,1.1796925390462807,1.1581524512811259,0.31506153391740405,3.3151276723193956,3.4679857985275766,1.4540227363294327,3.5445853355064068,2.820390901282208,3.6032305264851843,5.773332501956419,2.1879383378454826,1.981139273090053,5.89174741529797,5.65229584484048,2.8516844459872077,3.967285199125211,5.143175518199505,2.523827679461796,4.997247662781563,4.6937851890096605,2.744987996314182,3.1805469025455846,4.695176368912572,5.876705041483296,5.555030671932563,4.716305346879471,5.827249866667978,1.7020897655577387,4.890534923394333,2.31958659774673,4.014912858091006,5.466854404576819,4.634653314362387,3.760344571743174,5.878505950905669,0.8885663160238052,4.003299946346224,0.08272240131566995,1.860684098201042,5.29735356709761,5.648811788031435,2.135179851672068,3.5533753265029726,0.3665866146876198,5.697485779023566,2.809869119458647,2.312933404068586,0.48997637579403686,0.26173285469855556,4.134490742683778,3.934114805889453,4.101547445082498,3.7345046306375465,2.6462080188680033,3.1323199303777174,4.227166415074357,0.5824730397357762,5.48106594999767,2.4284729062658377,0.9774121052431071,0.26780003764310467,2.234458488089287,0.8669142823509791,6.0732676869155435,1.89107128030247,1.1412704752066107,0.979383466836702,4.434274974348423,4.3293918400680385,1.076368707572276,3.8179030744437275,0.8469891983770731
60,195.58571243286133,-89.00412432729476,3.2531168096847765,2.988463614934101,1.3972711770104955,5.691068677869742,4.370560968508258,2.37815942930858,5.6860225268231845,4.389359744807514,0.5628225480494294,4.891024986068923,1.3069883409496343,3.876132004268328,3.456418172106737,1.8458264137274945,5.443600820348614,2.0091329662226363,1.5444711429000255,0.7967869261850921,1.2426399296515862,4.337680521115057,4.759326405470703,2.412960229327139,1.182671588550046,2.9447874311361666,5.978684754504372,5.4295287771857,4.094074626714636,0.42987351460575074,2.5178290009614344,3.8733826137446923,2.1535049591988558,0.1882875136639846,4.891847165531389,1.8442124110855813,6.108371909530898,4.973309135155456,5.9364365976015,0.07898398639501182,3.669906560389331,2.443589313966892,1.0426594353254688,4.801038269596892,0.7209497855564143,5.644343945331759,3.619488048841576,5.818121075545583,4.035879382996626,0.8408371212339382,3.80196067501552,5.426709601682231,0.33609426597316727,3.0298221685558007,2.3519636200395824,2.069292109224215,1.5333065236536185,4.506892992507328,4.2274624341861875,4.176947395545036,0.9256434516610981,5.3790767093088485,1.5228832464284991,0.12128584367034521,1.666308673054047,5.096699709466341,4.228032697400653,2.682388255809897,3.5888417099315926,5.166434673627999,6.209774524299656,2.041173436038598,2.889950551362442,5.215883008241712,1.2271672849014026,5.390359748094833,2.6380507654206595,5.6485925786796924,4.638973184092102,4.0143506870510866,3.650015949350158,2.922852261328735,4.203135464087752,6.060715836702546,4.379284825419843,4.152921923249426,2.1746918455216138,3.467438815257327,4.172787479765234,2.824825278662653,3.229475536789294,5.040192564949424,3.4454444362867727,1.4619521927317187,0.3924860452066353,3.9736822190184773,5.340409622185212,1.9784044917971286,4.144828494517194,5.047980093926809,5.661383327387702,0.3227662625661356,1.7219295815704012,4.878104922418988,0.18643215403845687,1.470472228700209,4.985172263290347,5.71896987885503,0.9648172599098309,2.73430316565091,3.580408871058741,0.3137720477114258,6.204644845468772,4.870815719907869,6.267451357903295,4.579532005658185,4.6828707701695285,0.6807612947616962,1.761754493751025,3.211042074313589,2.4927954441611853,0.21838605950459433,5.742477362051399,1.4923330568432376,4.242273873494383,1.0893486811321824,3.1804381267034083,3.3416382328559244,3.606045840645123,5.022232841084591,0.8958198264980355,0.5060312317211034,5.260754601087287,5.193978071103152,1.2115087164425629,3.305702561797988,0.6879434251591665,5.964951993723301,1.8161208227662953,5.300672757040097,3.350581546098733,5.958756131269571,0.3973026878347119,5.997727296948743,2.2754305807612907,3.9744785566586067,5.808089192827695,3.592729884254825,5.4088517455968255,0.26102408083853057,1.5405444461367244,3.70687540983369,1.9911401054713107,2.316748794941071,3.658246965137016,2.853877320641137,5.095839414000026,4.897744857766661,4.913378874737683,1.5889039814361179,3.8623189790893284,6.099508877817146,3.5179168812463693,2.094011798204423,4.865524534964472,0.15883420152375702,1.710156053182522,1.7143756584573058,3.2997930321503155,1.3031186519794788,1.2154438443835491,5.960464301404008,5.561098807616919,1.5484067086239401,3.325207937135962,3.5589764736688156,6.064772158807692,3.8529613541867924,2.1047587828206473,1.2683645611695642,1.9193950511198952,4.746806260215654,3.162504947401698,2.7846832659003673,3.315491814036628,2.0360187840460884,4.3739766295821925,5.043756934366422,2.527919808587512,3.9622916275249835,4.033591034085193,2.816825144591957,0.18974943158204863,3.8776754856017877,2.7106389089105263,1.0512993857065038,3.674001873791355,4.5320460320225155,3.6962897414276275,2.3087488745962994,1.7364777172710488,4.688280253280533,5.41716233234086,2.635155571886431,0.43830896561163113,3.247873914525499,0.7234398022098109,2.4815502587902345,1.8737000394371972,0.39422994178020593,4.160074270426259,1.192024207915703,4.82042159304625,5.821956002782067,6.251667025974443,2.499951685019391,1.9490794973364707,3.69773597490594,2.528793308314051,3.4111920648137937,3.603585644722487,5.552029690748015,1.5120543292365582,0.7851975470741205,5.940336758841109,5.74819921048725,5.149208146214257
60,164.17338943481445,-114.83537313089553,0.22931788229920694,4.899182497228282,6.176821641784289,2.1519915177352313,2.544407521598339,1.2085155973118684,1.110258768274483,0.3734720898409365,3.7986057650150467,4.949864505823325,0.6643428605133449,0.5879879987375219,5.292682551678246,4.897236597357955,4.302642247674927,0.2411277095684225,5.47968313171045,1.847032267036468,3.1809366411261117,1.1139367681066648,1.7969696200131533,1.7349784368362968,1.5206261384868214,2.438843464760912,4.64438546693995,4.621236279906557,4.587531877312095,3.4259301591494977,2.0151589085219093,3.5089246483921657,4.930680730534777,5.561882551476689,5.742600268527976,3.7667579555145942,6.211779818094443,0.00047148762592672845,1.21802943952588,4.564206264113261,3.7944632828647302,0.7511192740631101,5.160962636474587,1.3402827811461826,1.0236082265091562,0.5642465172094714,5.849460040229122,1.5022480149798578,4.994581913357077,2.370080609686311,2.2732698410017766,2.1381581364628652,2.406667359920773,1.975258149962236,5.928317418945832,4.49588931223896,3.321066920491138,5.599750999517256,3.1847098386404378,0.20109791315263556,3.8513178760990345,1.4686503406542604,4.064778236017624,5.920523255942538,0.5643928160454796,4.861180658647758,1.0107020513338012,3.7694478841934664,3.5759316908258465,2.1887138145260376,-0.020109466564302098,2.7908090086379316,5.1061419100541325,3.3304693974638897,2.0594501431815346,3.4687897892680346,4.375204116845885,1.3367798334707068,3.91962223453626,1.946667260288017,2.0313603958585267,0.6771254040938378,4.637564383937851,5.156431247525995,4.742531837489661,5.199279891222079,5.163620218574123,0.4367663859533732,3.115424535658616,0.7036398360618602,0.6441251115812774,5.423948174136423,3.1921863609531815,6.211150577810174,-0.014255317203408023,1.6269035056250942,0.8035096118883548,0.6256912812021337,1.5960005316228811,3.0681912126871453,2.6974326693367474,5.1470199916588335,1.5183389316889444,1.201971048523739,4.125005762635391,5.1656596531381505,3.5393251591763426,3.3321356547576495,6.11497135028395,0.6632340096153753,3.072595984929555,5.242502743130995,4.837418318204278,0.44039872711917194,2.859103175974438,0.554745863416819,2.4470104054141935,4.873720432370988,5.392386029834554,4.178248057592315,1.0874481350538057,0.49456428545701336,1.1359284295519725,2.3491036161047276,2.549204718214609,3.927731972249663,3.9023244893604,4.0762643187875565,4.444577034118159,5.24089994367214,1.1253978314528053,5.615119618878873,3.8561537728850186,5.950173501039796,1.1812306394669472,2.8074199125744004,1.7761211034184659,2.9006776545137605,2.7352309535762553,2.828399159735045,4.36444282772647,2.694941198029574,0.48545014710444157,3.0920474549692942,0.637423156399712,1.7469345391617865,5.950451439138356,0.42152068218765915,4.048574600330541,6.146292113403618,3.268798895975294,4.699500386671559,3.9566796261461743,5.892779768593729,6.213043403828952,5.919437661992701,1.0497397556757782,5.29039953847454,5.342337735181035,1.6431399299032048,2.386857442768902,2.854667992064063,5.643546658165043,3.968698956764282,4.8401300698474135,3.5920313613937367,4.773554090217132,4.013748045143992,3.568022310983063,5.026564338601784,5.447332181976549,2.6618662446205503,5.028343273851986,1.626910009313033,6.193559858562557,5.813714642794423,3.1730447466364,0.3556490985975191,4.876303894329721,0.784142029882645,3.991097449351978,2.860630851877106,2.5866259387184494,3.2929777710040082,5.251602870120628,5.3751636460778425,4.133404731837939,3.152409550111456,1.2507590253860355,5.7024907448489595,0.45497516701060975,2.1686971128264507,2.036540408942052,0.8227509116299334,3.678653291528681,3.6903799386882516,3.7711134023067565,4.473651601333826,2.0527253917879533,3.4913394265861655,4.118699107941096,0.08917731639250238,4.4987192408153485,2.500258989607368,1.5110323690658514,6.037443520907849,2.7212292800896005,1.329405019912815,5.246464579516582,0.6227788368636838,4.724696021376899,1.305291715374352,3.1017781030569327,4.116336249837463,1.7324697602621044,3.1230396065988875,5.531124941799498,4.054813194423599,1.7269415851257879,1.8325365689298843,6.089540633706814,5.37721262380198,2.8976384055062905,2.19430092665746,2.863185250960282,0.8607651001406347,4.490265994727014
60,399.9695978164673,-71.74180536870227,5.054527150838811,4.937795225142399,1.571646279322055,5.57534446810271,0.2364870719299701,0.3855316836011082,4.156714139320859,1.4955585061538035,0.9564850182769226,2.7499783391888273,3.7834292045397153,4.568178615351333,3.5597310553601216,1.200267425992243,4.250618196942226,1.2040968918881652,2.9658956273884156,0.33824597526589995,4.240958844292209,3.9143531103089644,0.7059187245903835,2.1597786551900717,1.6215268110885102,0.674665722825212,3.348243242896527,1.175060667814892,3.5761619960969773,0.19484497179831767,3.1451662504907834,3.470386272662562,4.269966884286449,2.9206699439234485,1.5099392595835661,5.174074146237443,1.7368958788921758,-0.022551779070644658,4.11290003126523,2.7002562833151083,1.596551632534652,1.0841167233112197,2.0364225670090774,6.169163681767221,0.5164057139326906,4.4888835437158905,5.108870530054089,2.04544795512858,4.858178063519819,0.8221803397816816,3.837604449874668,3.4209572812058595,3.5163654829488813,4.627189480272418,0.7481233494431143,1.598726479157495,2.800655375093418,1.4090002830720745,1.4713606665263281,2.309338345382488,1.6847055612009165,4.0742973142741485,2.4287583507875694,2.438070247960381,1.5290291987520932,3.9173936591901,5.5333712695001,1.5989203407300916,3.793564980901929,4.639000931081256,1.8272043824046809,1.886275853571523,4.655559864738514,4.427537504205093,4.094785019100116,5.1977219612492975,0.7592061238107505,0.4148176332080268,5.6712134255647015,3.6179930049788904,1.734618929881226,5.990753876612655,1.8145377397659717,3.0218533627169086,3.323010708536945,1.3343423675801953,5.771513021989532,5.97516187365609,0.5024923251768632,3.660958314374399,1.8769500515253756,3.332693019056696,5.698269912643294,0.9517127080450378,3.9354663968220334,0.3360860372915955,6.067427139589141,4.305854610199451,6.473930085464679,1.9750782726826484,5.259127251609912,1.0442997397992937,0.3081470399618312,0.6665945375400482,4.443146425213684,2.5919041901947013,6.251843636311738,6.031422570338818,1.6366022258046522,5.380543093574384,3.272971014555521,0.08235353457155405,0.4856718676683712,0.9220509327131138,0.3209072593434831,2.6298767729238706,1.2163770331508375,4.167644974637608,2.154585373032871,2.7311515634417307,4.2557185380757785,2.6025847772337203,2.5878252342950234,4.904970574463836,4.308741760847383,1.0395853047770653,3.0228659836611627,3.394080411771786,3.153818549053032,4.962611942016032,4.161490401992755,5.772781044450496,0.6731190998403751,5.159959588808575,1.2697360119292542,0.3142143660554171,1.1134054746564097,3.1451878290057804,1.5206500603527755,3.2532987128476076,2.9325700115649997,3.5883471099777644,1.2517495472642293,3.8251808206267337,0.7040997099620094,3.6555690550308904,2.1267592196987093,4.163569162529326,5.370795320205638,1.5824306239881518,1.374630415423626,3.536744891301326,3.963713783632792,3.6602694789457746,0.03630135309510969,4.006103258443004,1.0591886506641945,6.2306310361668995,0.6018831448696994,6.2152874298240235,4.608412288517943,4.760100792459758,4.459299462296954,5.990318214145584,4.484432276506213,4.2326211260798905,0.15727098102164022,1.6458104998011982,3.896569097414926,3.0260195580786524,6.055951241901747,5.746932728631269,0.9418245860481326,1.0228434274728655,1.2522905861459912,3.5922428427732593,4.668295515166809,2.6116851997936945,1.2069692623258954,0.8131618863776919,4.238291834726034,4.5088785731213035,3.544076385784132,2.1143581067484067,5.768529515703108,3.0091155600142225,2.2429508722369547,0.5142694735219294,1.7850037583257956,3.345512129630677,1.8413962433167137,3.951657076107608,0.1759008243394535,4.803807633567962,1.9368440550530905,3.4321458072170348,4.628193920358521,1.3978389886152764,5.858032252814243,1.6810458960283705,2.7318904637466397,4.326382272064416,5.682805498964924,1.3536486999158552,3.910164093683061,4.625163496664662,5.483637748812959,0.9761687030703501,1.0267515314945788,4.472625770472615,3.5197883567121155,0.27674331429267995,5.0812312477451,0.5986622294162175,3.1812862018463313,5.890527367000586,0.6334218129154572,5.5030191178305445,2.6096686041894372,1.4613966608397644,0.3452931252884851,4.165126663639244,5.88427722686762,2.9088436848398147,2.6679139385686343,3.3589935707565273,4.15834426244397
59,196.2529480457306,-75.29109534254519,0.14658673446806272,2.3934699580563192,5.212896849260526,2.8825311736919788,6.281174133827996,2.1983506868220304,4.798009771455561,3.9726134740572814,2.180816912012229,4.181794997101416,0.16247703647808195,3.071921023197026,5.579823698840795,5.621017972259657,4.148840071053504,1.2543472225369097,1.4199185943337793,3.9997677700468417,5.883254381352057,3.520718939385903,0.69350742219504,3.1101284859776857,4.707249052544326,2.0040912280668057,2.0571515002911176,2.3761289743855993,4.547005487974541,5.57726476185334,5.672330304157105,3.9142464040178404,5.713231149943459,1.5682449619444927,5.643358971461917,4.104735582601908,4.139263208938349,1.3069522049725684,0.7341006981328045,0.6404009996898814,1.1003743144531495,3.3600623254312856,2.808407343968442,4.341923925663121,2.2308514060788185,1.0667348624125064,0.13317192717914236,2.964664392668852,5.037312166916909,0.44124803645261007,3.538383389396588,1.723267292371009,1.406018385452734,3.4073819607657434,1.839515938445932,2.61774415271896,5.956385211601393,0.5827519892177646,3.41109557876363,6.088139690266554,0.6044795285307881,4.312242175680087,5.278071963817446,5.126575108700329,0.8839148706330056,3.0114799815140176,5.457347714023072,0.3640399327580674,1.2010684927530508,6.183385969470154,3.770685539908016,3.093510030840456,2.130567644097765,1.4355422291891167,1.0965839595041027,0.4320031177196945,0.2690225492314662,3.3498033118487096,2.3592932164814453,4.434403422469685,2.3740541820037944,4.770402643467983,4.317666849462177,5.378883767279982,5.735617248651704,4.145924736073491,1.074632362499231,4.9500730060505465,0.9318036307351476,0.5600225023092177,4.913282593920131,3.36912373811629,5.451593461671229,3.0157779912967526,3.9242212856275698,0.58225057623994,1.08725785022687,3.774673249316952,4.735265760207908,0.3028441999259123,2.494806967920298,1.800548689605742,1.8132155317958252,6.235643640859118,1.8105134380682986,5.569670000383014,1.4545004371864672,3.8033887623994103,4.061272031291709,0.15162277514640105,1.8337822414553153,5.29861597359895,1.7544841428271312,4.922501323883172,1.2476278226528033,5.5969048452610615,2.3933680712770085,2.2121934645369663,4.065762488435377,2.175649544807608,1.5001638552331154,2.6191673506361335,0.007175317458896816,6.272035378043505,5.4920375250850695,3.246316938718862,4.102339467170294,1.615487350003643,4.099517723034717,4.703781277622773,3.792188970252027,2.6774472479476077,6.080289418268762,5.771802961898183,2.1643077066324308,3.0095094663716986,6.136803342327498,3.5840166433812044,4.964079362939816,4.529550407681561,0.4324778400712929,1.650390866204448,4.530279386138343,4.979316182555389,1.4733583819030454,1.7366468786493725,5.38028659871776,1.5748400616921707,0.0837738089216413,1.4039952286445008,2.8700710125006483,1.5367112167051895,0.8426870473225646,1.5707356003983233,6.217076537469959,0.5648622534487698,1.4884926576631892,2.852374685914034,2.501653394800688,0.39087071592101646,1.4553356272316755,6.2022716733689265,0.8167362699666907,3.9240864046223805,2.3306871832661185,5.5781177812717955,5.857383167797856,3.026391468107524,5.925950333517843,3.5564913575454593,1.7977613300208306,4.716115887045282,2.6791483245318637,2.088341083998323,3.9504473294253346,2.685734069907874,3.6335129166111413,5.188661509894029,6.165300218996678,0.7663199010308113,6.150370148957923,5.335273518302674,3.8784995979759436,5.381152262730521,5.221076159454256,4.374682572116879,0.7762094843121593,2.295947779789878,3.1192106426236315,0.16680916295516446,5.683760669766216,0.31703981203503606,5.859855120727949,2.327348727900486,2.211135684946751,0.4029517355160624,0.8367673754925243,4.239395303813346,0.1854864986800553,1.1007245379641302,3.3452236794575647,4.945307004195819,0.060170074553346206,5.422853838926299,5.351078544101783,2.5176112334682403,4.013569606872196,2.663422156777495,5.091213565761672,1.1128892426408517,1.609897545049888,2.1881748171416127,3.930074443709929,5.82138340447603,1.1931360645044247,2.2221127489128616,3.928565470122376,1.9624412969453067,0.3408559093266614,2.1687802253139497,4.553989882314037,0.17686085175652827,3.434975305005303,0.17635679035263271,3.9765532302703153,0.39404738360698965,0.7065319431640368
